IControl prefs:  border width: 18, border height: 18
IControl prefs:  title height: 16, Window height: 18
IControl prefs:  volume guage width: 19
screen width: 1024
Screen height: 768
entry Processing directory: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T
Formatting actual folder - not a slove folder
screen width: 1024
windowWidth: 320
Dumping Icon Array of 267 icons, max width is 166px
Icon 1: Width = 42, Height = 46, Text Width = 47, Text Height = 13, Max Width = 47, Max Height = 61, x = 118, y = 4, Text = ReadMe.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TurboRaketti2/ReadMe.info
Max Width: 165, Max Height: 65 folder PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TurboRaketti2
Calculated screen Height: 768, Screen Width: 1024
Additional width: 30, Additional Height: 44
Window resized to fit all icons: top = 329, left = 414, Width = 195, Height = 109
folderPath: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TurboRaketti2
newFolderInfo->left: 414
newFolderInfo->top: 329
newFolderInfo->width: 195
newFolderInfo->height: 109
entry Processing directory: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TurboOutRunNTSC
Dumping Icon Array of 3 icons, max width is 107px
Icon 0: Width = 44, Height = 46, Text Width = 107, Text Height = 13, Max Width = 107, Max Height = 61, x = 19, y = 4, Text = TurboOutRunNTSC.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TurboOutRunNTSC/TurboOutRunNTSC.info
Icon 1: Width = 42, Height = 46, Text Width = 47, Text Height = 13, Max Width = 47, Max Height = 61, x = 188, y = 4, Text = ReadMe.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TurboOutRunNTSC/ReadMe.info
Icon 2: Width = 42, Height = 46, Text Width = 42, Text Height = 13, Max Width = 42, Max Height = 61, x = 134, y = 4, Text = Manual.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TurboOutRunNTSC/Manual.info
Max Width: 235, Max Height: 65 folder PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TurboOutRunNTSC
Calculated screen Height: 768, Screen Width: 1024
Additional width: 30, Additional Height: 44
Window resized to fit all icons: top = 329, left = 379, Width = 265, Height = 109
folderPath: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TurboOutRunNTSC
newFolderInfo->left: 379
newFolderInfo->top: 329
newFolderInfo->width: 265
newFolderInfo->height: 109
entry Processing directory: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TurboOutRun
Dumping Icon Array of 3 icons, max width is 93px
Icon 0: Width = 93, Height = 93, Text Width = 74, Text Height = 13, Max Width = 93, Max Height = 108, x = 5, y = 4, Text = TurboOutRun.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TurboOutRun/TurboOutRun.info
Icon 1: Width = 42, Height = 46, Text Width = 47, Text Height = 13, Max Width = 47, Max Height = 61, x = 160, y = 4, Text = ReadMe.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TurboOutRun/ReadMe.info
Icon 2: Width = 42, Height = 46, Text Width = 42, Text Height = 13, Max Width = 42, Max Height = 61, x = 106, y = 4, Text = Manual.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TurboOutRun/Manual.info
Max Width: 207, Max Height: 112 folder PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TurboOutRun
Calculated screen Height: 768, Screen Width: 1024
Additional width: 30, Additional Height: 44
Window resized to fit all icons: top = 306, left = 393, Width = 237, Height = 156
folderPath: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TurboOutRun
newFolderInfo->left: 393
newFolderInfo->top: 306
newFolderInfo->width: 237
newFolderInfo->height: 156
entry Processing directory: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TurboCupFr
Dumping Icon Array of 2 icons, max width is 86px
Icon 0: Width = 86, Height = 83, Text Width = 67, Text Height = 13, Max Width = 86, Max Height = 98, x = 5, y = 4, Text = TurboCupFr.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TurboCupFr/TurboCupFr.info
Icon 1: Width = 42, Height = 46, Text Width = 47, Text Height = 13, Max Width = 47, Max Height = 61, x = 99, y = 4, Text = ReadMe.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TurboCupFr/ReadMe.info
Max Width: 146, Max Height: 102 folder PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TurboCupFr
Calculated screen Height: 768, Screen Width: 1024
Additional width: 30, Additional Height: 44
Window resized to fit all icons: top = 311, left = 424, Width = 176, Height = 146
folderPath: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TurboCupFr
newFolderInfo->left: 424
newFolderInfo->top: 311
newFolderInfo->width: 176
newFolderInfo->height: 146
entry Processing directory: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TurboCup
Dumping Icon Array of 2 icons, max width is 86px
Icon 0: Width = 86, Height = 83, Text Width = 55, Text Height = 13, Max Width = 86, Max Height = 98, x = 5, y = 4, Text = TurboCup.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TurboCup/TurboCup.info
Icon 1: Width = 42, Height = 46, Text Width = 47, Text Height = 13, Max Width = 47, Max Height = 61, x = 99, y = 4, Text = ReadMe.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TurboCup/ReadMe.info
Max Width: 146, Max Height: 102 folder PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TurboCup
Calculated screen Height: 768, Screen Width: 1024
Additional width: 30, Additional Height: 44
Window resized to fit all icons: top = 311, left = 424, Width = 176, Height = 146
folderPath: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TurboCup
newFolderInfo->left: 424
newFolderInfo->top: 311
newFolderInfo->width: 176
newFolderInfo->height: 146
entry Processing directory: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/Turbo
Dumping Icon Array of 3 icons, max width is 120px
Icon 0: Width = 120, Height = 96, Text Width = 32, Text Height = 13, Max Width = 120, Max Height = 111, x = 5, y = 4, Text = Turbo.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/Turbo/Turbo.info
Icon 1: Width = 42, Height = 46, Text Width = 47, Text Height = 13, Max Width = 47, Max Height = 61, x = 187, y = 4, Text = ReadMe.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/Turbo/ReadMe.info
Icon 2: Width = 42, Height = 46, Text Width = 42, Text Height = 13, Max Width = 42, Max Height = 61, x = 133, y = 4, Text = Manual.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/Turbo/Manual.info
Max Width: 234, Max Height: 115 folder PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/Turbo
Calculated screen Height: 768, Screen Width: 1024
Additional width: 30, Additional Height: 44
Window resized to fit all icons: top = 304, left = 380, Width = 264, Height = 159
folderPath: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/Turbo
newFolderInfo->left: 380
newFolderInfo->top: 304
newFolderInfo->width: 264
newFolderInfo->height: 159
entry Processing directory: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TubularWorldsAGA
Dumping Icon Array of 2 icons, max width is 120px
Icon 0: Width = 120, Height = 96, Text Width = 107, Text Height = 13, Max Width = 120, Max Height = 111, x = 9, y = 4, Text = TubularWorldsAGA.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TubularWorldsAGA/TubularWorldsAGA.info
Icon 1: Width = 42, Height = 46, Text Width = 47, Text Height = 13, Max Width = 47, Max Height = 61, x = 142, y = 4, Text = ReadMe.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TubularWorldsAGA/ReadMe.info
Max Width: 189, Max Height: 115 folder PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TubularWorldsAGA
Calculated screen Height: 768, Screen Width: 1024
Additional width: 30, Additional Height: 44
Window resized to fit all icons: top = 304, left = 402, Width = 219, Height = 159
folderPath: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TubularWorldsAGA
newFolderInfo->left: 402
newFolderInfo->top: 304
newFolderInfo->width: 219
newFolderInfo->height: 159
entry Processing directory: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TubularWorlds512KB
Dumping Icon Array of 2 icons, max width is 120px
Icon 0: Width = 120, Height = 96, Text Width = 117, Text Height = 13, Max Width = 120, Max Height = 111, x = 17, y = 4, Text = TubularWorlds512KB.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TubularWorlds512KB/TubularWorlds512KB.info
Icon 1: Width = 42, Height = 46, Text Width = 47, Text Height = 13, Max Width = 47, Max Height = 61, x = 158, y = 4, Text = ReadMe.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TubularWorlds512KB/ReadMe.info
Max Width: 205, Max Height: 115 folder PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TubularWorlds512KB
Calculated screen Height: 768, Screen Width: 1024
Additional width: 30, Additional Height: 44
Window resized to fit all icons: top = 304, left = 394, Width = 235, Height = 159
folderPath: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TubularWorlds512KB
newFolderInfo->left: 394
newFolderInfo->top: 304
newFolderInfo->width: 235
newFolderInfo->height: 159
entry Processing directory: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TubularWorlds1MB
Dumping Icon Array of 2 icons, max width is 120px
Icon 0: Width = 120, Height = 96, Text Width = 106, Text Height = 13, Max Width = 120, Max Height = 111, x = 9, y = 4, Text = TubularWorlds1MB.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TubularWorlds1MB/TubularWorlds1MB.info
Icon 1: Width = 42, Height = 46, Text Width = 47, Text Height = 13, Max Width = 47, Max Height = 61, x = 142, y = 4, Text = ReadMe.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TubularWorlds1MB/ReadMe.info
Max Width: 189, Max Height: 115 folder PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TubularWorlds1MB
Calculated screen Height: 768, Screen Width: 1024
Additional width: 30, Additional Height: 44
Window resized to fit all icons: top = 304, left = 402, Width = 219, Height = 159
folderPath: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TubularWorlds1MB
newFolderInfo->left: 402
newFolderInfo->top: 304
newFolderInfo->width: 219
newFolderInfo->height: 159
entry Processing directory: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TubeWarriorsAGA
Dumping Icon Array of 2 icons, max width is 101px
Icon 0: Width = 86, Height = 83, Text Width = 101, Text Height = 13, Max Width = 101, Max Height = 98, x = 22, y = 4, Text = TubeWarriorsAGA.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TubeWarriorsAGA/TubeWarriorsAGA.info
Icon 1: Width = 42, Height = 46, Text Width = 47, Text Height = 13, Max Width = 47, Max Height = 61, x = 134, y = 4, Text = ReadMe.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TubeWarriorsAGA/ReadMe.info
Max Width: 181, Max Height: 102 folder PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TubeWarriorsAGA
Calculated screen Height: 768, Screen Width: 1024
Additional width: 30, Additional Height: 44
Window resized to fit all icons: top = 311, left = 406, Width = 211, Height = 146
folderPath: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TubeWarriorsAGA
newFolderInfo->left: 406
newFolderInfo->top: 311
newFolderInfo->width: 211
newFolderInfo->height: 146
entry Processing directory: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TrollsCD32
Dumping Icon Array of 2 icons, max width is 91px
Icon 0: Width = 91, Height = 91, Text Width = 62, Text Height = 13, Max Width = 91, Max Height = 106, x = 5, y = 4, Text = TrollsCD32.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TrollsCD32/TrollsCD32.info
Icon 1: Width = 42, Height = 46, Text Width = 47, Text Height = 13, Max Width = 47, Max Height = 61, x = 104, y = 4, Text = ReadMe.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TrollsCD32/ReadMe.info
Max Width: 151, Max Height: 110 folder PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TrollsCD32
Calculated screen Height: 768, Screen Width: 1024
Additional width: 30, Additional Height: 44
Window resized to fit all icons: top = 307, left = 421, Width = 181, Height = 154
folderPath: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TrollsCD32
newFolderInfo->left: 421
newFolderInfo->top: 307
newFolderInfo->width: 181
newFolderInfo->height: 154
entry Processing directory: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TrollsAGA
Dumping Icon Array of 2 icons, max width is 91px
Icon 0: Width = 91, Height = 91, Text Width = 57, Text Height = 13, Max Width = 91, Max Height = 106, x = 5, y = 4, Text = TrollsAGA.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TrollsAGA/TrollsAGA.info
Icon 1: Width = 42, Height = 46, Text Width = 47, Text Height = 13, Max Width = 47, Max Height = 61, x = 104, y = 4, Text = ReadMe.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TrollsAGA/ReadMe.info
Max Width: 151, Max Height: 110 folder PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TrollsAGA
Calculated screen Height: 768, Screen Width: 1024
Additional width: 30, Additional Height: 44
Window resized to fit all icons: top = 307, left = 421, Width = 181, Height = 154
folderPath: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TrollsAGA
newFolderInfo->left: 421
newFolderInfo->top: 307
newFolderInfo->width: 181
newFolderInfo->height: 154
entry Processing directory: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/Trolls
Dumping Icon Array of 2 icons, max width is 91px
Icon 0: Width = 91, Height = 91, Text Width = 30, Text Height = 13, Max Width = 91, Max Height = 106, x = 5, y = 4, Text = Trolls.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/Trolls/Trolls.info
Icon 1: Width = 42, Height = 46, Text Width = 47, Text Height = 13, Max Width = 47, Max Height = 61, x = 104, y = 4, Text = ReadMe.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/Trolls/ReadMe.info
Max Width: 151, Max Height: 110 folder PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/Trolls
Calculated screen Height: 768, Screen Width: 1024
Additional width: 30, Additional Height: 44
Window resized to fit all icons: top = 307, left = 421, Width = 181, Height = 154
folderPath: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/Trolls
newFolderInfo->left: 421
newFolderInfo->top: 307
newFolderInfo->width: 181
newFolderInfo->height: 154
entry Processing directory: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TroisPetitsCochonsFr
Dumping Icon Array of 2 icons, max width is 178px
Icon 0: Width = 178, Height = 100, Text Width = 119, Text Height = 13, Max Width = 178, Max Height = 115, x = 5, y = 4, Text = TroisPetitsCochonsFr.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TroisPetitsCochonsFr/TroisPetitsCochonsFr.info
Icon 1: Width = 42, Height = 46, Text Width = 47, Text Height = 13, Max Width = 47, Max Height = 61, x = 191, y = 4, Text = ReadMe.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TroisPetitsCochonsFr/ReadMe.info
Max Width: 238, Max Height: 119 folder PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TroisPetitsCochonsFr
Calculated screen Height: 768, Screen Width: 1024
Additional width: 30, Additional Height: 44
Window resized to fit all icons: top = 302, left = 378, Width = 268, Height = 163
folderPath: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TroisPetitsCochonsFr
newFolderInfo->left: 378
newFolderInfo->top: 302
newFolderInfo->width: 268
newFolderInfo->height: 163
entry Processing directory: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/Trog
Dumping Icon Array of 2 icons, max width is 93px
Icon 0: Width = 93, Height = 58, Text Width = 25, Text Height = 13, Max Width = 93, Max Height = 73, x = 5, y = 4, Text = Trog.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/Trog/Trog.info
Icon 1: Width = 42, Height = 46, Text Width = 47, Text Height = 13, Max Width = 47, Max Height = 61, x = 106, y = 4, Text = ReadMe.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/Trog/ReadMe.info
Max Width: 153, Max Height: 77 folder PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/Trog
Calculated screen Height: 768, Screen Width: 1024
Additional width: 30, Additional Height: 44
Window resized to fit all icons: top = 323, left = 420, Width = 183, Height = 121
folderPath: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/Trog
newFolderInfo->left: 420
newFolderInfo->top: 323
newFolderInfo->width: 183
newFolderInfo->height: 121
entry Processing directory: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TroddlersImage
Dumping Icon Array of 4 icons, max width is 91px
Icon 0: Width = 91, Height = 91, Text Width = 85, Text Height = 13, Max Width = 91, Max Height = 106, x = 16, y = 4, Text = TroddlersImage.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TroddlersImage/TroddlersImage.info
Icon 1: Width = 42, Height = 46, Text Width = 47, Text Height = 13, Max Width = 47, Max Height = 61, x = 227, y = 4, Text = ReadMe.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TroddlersImage/ReadMe.info
Icon 2: Width = 42, Height = 46, Text Width = 42, Text Height = 13, Max Width = 42, Max Height = 61, x = 173, y = 4, Text = Manual.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TroddlersImage/Manual.info
Icon 3: Width = 42, Height = 46, Text Width = 36, Text Height = 13, Max Width = 42, Max Height = 61, x = 123, y = 4, Text = Codes.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TroddlersImage/Codes.info
Max Width: 274, Max Height: 110 folder PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TroddlersImage
Calculated screen Height: 768, Screen Width: 1024
Additional width: 30, Additional Height: 44
Window resized to fit all icons: top = 307, left = 360, Width = 304, Height = 154
folderPath: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TroddlersImage
newFolderInfo->left: 360
newFolderInfo->top: 307
newFolderInfo->width: 304
newFolderInfo->height: 154
entry Processing directory: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TroddlersFiles
Dumping Icon Array of 4 icons, max width is 91px
Icon 0: Width = 91, Height = 91, Text Width = 79, Text Height = 13, Max Width = 91, Max Height = 106, x = 16, y = 4, Text = TroddlersFiles.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TroddlersFiles/TroddlersFiles.info
Icon 1: Width = 42, Height = 46, Text Width = 47, Text Height = 13, Max Width = 47, Max Height = 61, x = 227, y = 4, Text = ReadMe.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TroddlersFiles/ReadMe.info
Icon 2: Width = 42, Height = 46, Text Width = 42, Text Height = 13, Max Width = 42, Max Height = 61, x = 173, y = 4, Text = Manual.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TroddlersFiles/Manual.info
Icon 3: Width = 42, Height = 46, Text Width = 36, Text Height = 13, Max Width = 42, Max Height = 61, x = 123, y = 4, Text = Codes.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TroddlersFiles/Codes.info
Max Width: 274, Max Height: 110 folder PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TroddlersFiles
Calculated screen Height: 768, Screen Width: 1024
Additional width: 30, Additional Height: 44
Window resized to fit all icons: top = 307, left = 360, Width = 304, Height = 154
folderPath: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TroddlersFiles
newFolderInfo->left: 360
newFolderInfo->top: 307
newFolderInfo->width: 304
newFolderInfo->height: 154
entry Processing directory: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TrivialPursuitFr
Dumping Icon Array of 2 icons, max width is 86px
Icon 0: Width = 86, Height = 83, Text Width = 84, Text Height = 13, Max Width = 86, Max Height = 98, x = 26, y = 4, Text = TrivialPursuitFr.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TrivialPursuitFr/TrivialPursuitFr.info
Icon 1: Width = 42, Height = 46, Text Width = 47, Text Height = 13, Max Width = 47, Max Height = 61, x = 142, y = 4, Text = ReadMe.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TrivialPursuitFr/ReadMe.info
Max Width: 189, Max Height: 102 folder PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TrivialPursuitFr
Calculated screen Height: 768, Screen Width: 1024
Additional width: 30, Additional Height: 44
Window resized to fit all icons: top = 311, left = 402, Width = 219, Height = 146
folderPath: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TrivialPursuitFr
newFolderInfo->left: 402
newFolderInfo->top: 311
newFolderInfo->width: 219
newFolderInfo->height: 146
entry Processing directory: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TrivialPursuitDe
Dumping Icon Array of 2 icons, max width is 88px
Icon 0: Width = 86, Height = 83, Text Width = 88, Text Height = 13, Max Width = 88, Max Height = 98, x = 26, y = 4, Text = TrivialPursuitDe.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TrivialPursuitDe/TrivialPursuitDe.info
Icon 1: Width = 42, Height = 46, Text Width = 47, Text Height = 13, Max Width = 47, Max Height = 61, x = 142, y = 4, Text = ReadMe.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TrivialPursuitDe/ReadMe.info
Max Width: 189, Max Height: 102 folder PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TrivialPursuitDe
Calculated screen Height: 768, Screen Width: 1024
Additional width: 30, Additional Height: 44
Window resized to fit all icons: top = 311, left = 402, Width = 219, Height = 146
folderPath: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TrivialPursuitDe
newFolderInfo->left: 402
newFolderInfo->top: 311
newFolderInfo->width: 219
newFolderInfo->height: 146
entry Processing directory: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TrivialPursuitANBFr
Dumping Icon Array of 2 icons, max width is 110px
Icon 0: Width = 86, Height = 83, Text Width = 110, Text Height = 13, Max Width = 110, Max Height = 98, x = 38, y = 4, Text = TrivialPursuitANBFr.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TrivialPursuitANBFr/TrivialPursuitANBFr.info
Icon 1: Width = 42, Height = 46, Text Width = 47, Text Height = 13, Max Width = 47, Max Height = 61, x = 166, y = 4, Text = ReadMe.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TrivialPursuitANBFr/ReadMe.info
Max Width: 213, Max Height: 102 folder PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TrivialPursuitANBFr
Calculated screen Height: 768, Screen Width: 1024
Additional width: 30, Additional Height: 44
Window resized to fit all icons: top = 311, left = 390, Width = 243, Height = 146
folderPath: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TrivialPursuitANBFr
newFolderInfo->left: 390
newFolderInfo->top: 311
newFolderInfo->width: 243
newFolderInfo->height: 146
entry Processing directory: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TrivialPursuitANBDe
Dumping Icon Array of 2 icons, max width is 114px
Icon 0: Width = 86, Height = 83, Text Width = 114, Text Height = 13, Max Width = 114, Max Height = 98, x = 38, y = 4, Text = TrivialPursuitANBDe.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TrivialPursuitANBDe/TrivialPursuitANBDe.info
Icon 1: Width = 42, Height = 46, Text Width = 47, Text Height = 13, Max Width = 47, Max Height = 61, x = 166, y = 4, Text = ReadMe.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TrivialPursuitANBDe/ReadMe.info
Max Width: 213, Max Height: 102 folder PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TrivialPursuitANBDe
Calculated screen Height: 768, Screen Width: 1024
Additional width: 30, Additional Height: 44
Window resized to fit all icons: top = 311, left = 390, Width = 243, Height = 146
folderPath: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TrivialPursuitANBDe
newFolderInfo->left: 390
newFolderInfo->top: 311
newFolderInfo->width: 243
newFolderInfo->height: 146
entry Processing directory: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TrivialPursuitANB
Dumping Icon Array of 2 icons, max width is 98px
Icon 0: Width = 86, Height = 83, Text Width = 98, Text Height = 13, Max Width = 98, Max Height = 98, x = 30, y = 4, Text = TrivialPursuitANB.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TrivialPursuitANB/TrivialPursuitANB.info
Icon 1: Width = 42, Height = 46, Text Width = 47, Text Height = 13, Max Width = 47, Max Height = 61, x = 150, y = 4, Text = ReadMe.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TrivialPursuitANB/ReadMe.info
Max Width: 197, Max Height: 102 folder PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TrivialPursuitANB
Calculated screen Height: 768, Screen Width: 1024
Additional width: 30, Additional Height: 44
Window resized to fit all icons: top = 311, left = 398, Width = 227, Height = 146
folderPath: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TrivialPursuitANB
newFolderInfo->left: 398
newFolderInfo->top: 311
newFolderInfo->width: 227
newFolderInfo->height: 146
entry Processing directory: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TrivialPursuit
Dumping Icon Array of 2 icons, max width is 86px
Icon 0: Width = 86, Height = 83, Text Width = 72, Text Height = 13, Max Width = 86, Max Height = 98, x = 18, y = 4, Text = TrivialPursuit.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TrivialPursuit/TrivialPursuit.info
