[17:46:40][INFO] Memory tracking initialized
[17:46:55][DEBUG] ALLOC: 28 bytes at 0x0007031c (src\icon_types.c:276) [Current: 467, Peak: 4157]
[17:46:55][DEBUG] FREE: 28 bytes at 0x0007031c (allocated src\icon_types.c:276, freed src\icon_types.c:347) [Current: 439]
[17:46:55][DEBUG] ALLOC: 33 bytes at 0x0007031c (src\icon_management.c:515) [Current: 472, Peak: 4157]
[17:46:55][DEBUG] ALLOC: 14 bytes at 0x0007035c (src\icon_management.c:532) [Current: 486, Peak: 4157]
[17:46:55][DEBUG] ALLOC: 32 bytes at 0x0007038c (src\icon_types.c:221) [Current: 518, Peak: 4157]
[17:46:55][DEBUG] FREE: 32 bytes at 0x0007038c (allocated src\icon_types.c:221, freed src\icon_types.c:259) [Current: 486]
[17:46:55][DEBUG] ALLOC: 27 bytes at 0x0007038c (src\icon_types.c:276) [Current: 513, Peak: 4157]
[17:46:55][DEBUG] FREE: 27 bytes at 0x0007038c (allocated src\icon_types.c:276, freed src\icon_types.c:347) [Current: 486]
[17:46:55][DEBUG] ALLOC: 32 bytes at 0x0007038c (src\icon_management.c:515) [Current: 518, Peak: 4157]
[17:46:55][DEBUG] ALLOC: 13 bytes at 0x00070524 (src\icon_management.c:532) [Current: 531, Peak: 4157]
[17:46:55][DEBUG] ALLOC: 544 bytes at 0x00070554 (src\icon_management.c:81) [Current: 1075, Peak: 4157]
[17:46:55][DEBUG] FREE: 272 bytes at 0x000703dc (allocated src\icon_management.c:81, freed src\icon_management.c:93) [Current: 803]
[17:46:55][DEBUG] ALLOC: 36 bytes at 0x000703dc (src\icon_types.c:221) [Current: 839, Peak: 4157]
[17:46:55][DEBUG] FREE: 36 bytes at 0x000703dc (allocated src\icon_types.c:221, freed src\icon_types.c:259) [Current: 803]
[17:46:55][DEBUG] ALLOC: 31 bytes at 0x000703dc (src\icon_types.c:276) [Current: 834, Peak: 4157]
[17:46:55][DEBUG] FREE: 31 bytes at 0x000703dc (allocated src\icon_types.c:276, freed src\icon_types.c:347) [Current: 803]
[17:46:55][DEBUG] ALLOC: 36 bytes at 0x000703dc (src\icon_management.c:515) [Current: 839, Peak: 4157]
[17:46:55][DEBUG] ALLOC: 17 bytes at 0x0007041c (src\icon_management.c:532) [Current: 856, Peak: 4157]
[17:46:55][DEBUG] ALLOC: 33 bytes at 0x0007044c (src\icon_types.c:221) [Current: 889, Peak: 4157]
[17:46:55][DEBUG] FREE: 33 bytes at 0x0007044c (allocated src\icon_types.c:221, freed src\icon_types.c:259) [Current: 856]
[17:46:55][DEBUG] ALLOC: 28 bytes at 0x0007044c (src\icon_types.c:276) [Current: 884, Peak: 4157]
[17:46:55][DEBUG] FREE: 28 bytes at 0x0007044c (allocated src\icon_types.c:276, freed src\icon_types.c:347) [Current: 856]
[17:46:55][DEBUG] ALLOC: 33 bytes at 0x0007044c (src\icon_management.c:515) [Current: 889, Peak: 4157]
[17:46:55][DEBUG] ALLOC: 14 bytes at 0x0007048c (src\icon_management.c:532) [Current: 903, Peak: 4157]
[17:46:55][DEBUG] ALLOC: 34 bytes at 0x000704bc (src\icon_types.c:221) [Current: 937, Peak: 4157]
[17:46:55][DEBUG] FREE: 34 bytes at 0x000704bc (allocated src\icon_types.c:221, freed src\icon_types.c:259) [Current: 903]
[17:46:55][DEBUG] ALLOC: 29 bytes at 0x000704bc (src\icon_types.c:276) [Current: 932, Peak: 4157]
[17:46:55][DEBUG] FREE: 29 bytes at 0x000704bc (allocated src\icon_types.c:276, freed src\icon_types.c:347) [Current: 903]
[17:46:55][DEBUG] ALLOC: 34 bytes at 0x000704bc (src\icon_management.c:515) [Current: 937, Peak: 4157]
[17:46:55][DEBUG] ALLOC: 15 bytes at 0x00070794 (src\icon_management.c:532) [Current: 952, Peak: 4157]
[17:46:55][DEBUG] ALLOC: 36 bytes at 0x000707c4 (src\icon_types.c:221) [Current: 988, Peak: 4157]
[17:46:55][DEBUG] FREE: 36 bytes at 0x000707c4 (allocated src\icon_types.c:221, freed src\icon_types.c:259) [Current: 952]
[17:46:55][DEBUG] ALLOC: 31 bytes at 0x000707c4 (src\icon_types.c:276) [Current: 983, Peak: 4157]
[17:46:55][DEBUG] FREE: 31 bytes at 0x000707c4 (allocated src\icon_types.c:276, freed src\icon_types.c:347) [Current: 952]
[17:46:55][DEBUG] ALLOC: 36 bytes at 0x000707c4 (src\icon_management.c:515) [Current: 988, Peak: 4157]
[17:46:55][DEBUG] ALLOC: 17 bytes at 0x00070804 (src\icon_management.c:532) [Current: 1005, Peak: 4157]
[17:46:55][DEBUG] ALLOC: 1088 bytes at 0x00070834 (src\icon_management.c:81) [Current: 2093, Peak: 4157]
[17:46:55][DEBUG] FREE: 544 bytes at 0x00070554 (allocated src\icon_management.c:81, freed src\icon_management.c:93) [Current: 1549]
[17:46:55][DEBUG] ALLOC: 36 bytes at 0x00070554 (src\icon_types.c:221) [Current: 1585, Peak: 4157]
[17:46:55][DEBUG] FREE: 36 bytes at 0x00070554 (allocated src\icon_types.c:221, freed src\icon_types.c:259) [Current: 1549]
[17:46:55][DEBUG] ALLOC: 31 bytes at 0x00070554 (src\icon_types.c:276) [Current: 1580, Peak: 4157]
[17:46:55][DEBUG] FREE: 31 bytes at 0x00070554 (allocated src\icon_types.c:276, freed src\icon_types.c:347) [Current: 1549]
[17:46:55][DEBUG] ALLOC: 36 bytes at 0x00070554 (src\icon_management.c:515) [Current: 1585, Peak: 4157]
[17:46:55][DEBUG] ALLOC: 17 bytes at 0x00070594 (src\icon_management.c:532) [Current: 1602, Peak: 4157]
[17:46:55][DEBUG] ALLOC: 28 bytes at 0x000705c4 (src\icon_types.c:221) [Current: 1630, Peak: 4157]
[17:46:55][DEBUG] FREE: 28 bytes at 0x000705c4 (allocated src\icon_types.c:221, freed src\icon_types.c:259) [Current: 1602]
[17:46:55][DEBUG] ALLOC: 23 bytes at 0x000705c4 (src\icon_types.c:276) [Current: 1625, Peak: 4157]
[17:46:55][DEBUG] FREE: 23 bytes at 0x000705c4 (allocated src\icon_types.c:276, freed src\icon_types.c:347) [Current: 1602]
[17:46:55][DEBUG] ALLOC: 28 bytes at 0x000705c4 (src\icon_management.c:515) [Current: 1630, Peak: 4157]
[17:46:55][DEBUG] ALLOC: 9 bytes at 0x000703b4 (src\icon_management.c:532) [Current: 1639, Peak: 4157]
[17:46:55][DEBUG] ALLOC: 35 bytes at 0x00070614 (src\icon_types.c:221) [Current: 1674, Peak: 4157]
[17:46:55][DEBUG] FREE: 35 bytes at 0x00070614 (allocated src\icon_types.c:221, freed src\icon_types.c:259) [Current: 1639]
[17:46:55][DEBUG] ALLOC: 30 bytes at 0x00070614 (src\icon_types.c:276) [Current: 1669, Peak: 4157]
[17:46:55][DEBUG] FREE: 30 bytes at 0x00070614 (allocated src\icon_types.c:276, freed src\icon_types.c:347) [Current: 1639]
[17:46:55][DEBUG] ALLOC: 35 bytes at 0x00070614 (src\icon_management.c:515) [Current: 1674, Peak: 4157]
[17:46:55][DEBUG] ALLOC: 16 bytes at 0x00070654 (src\icon_management.c:532) [Current: 1690, Peak: 4157]
[17:46:55][DEBUG] FREE: 17 bytes at 0x00070594 (allocated src\icon_management.c:532, freed src\icon_management.c:41) [Current: 1673]
[17:46:55][DEBUG] FREE: 36 bytes at 0x00070554 (allocated src\icon_management.c:515, freed src\icon_management.c:45) [Current: 1637]
[17:46:55][DEBUG] FREE: 16 bytes at 0x00070654 (allocated src\icon_management.c:532, freed src\icon_management.c:41) [Current: 1621]
[17:46:55][DEBUG] FREE: 35 bytes at 0x00070614 (allocated src\icon_management.c:515, freed src\icon_management.c:45) [Current: 1586]
[17:46:55][DEBUG] FREE: 9 bytes at 0x000703b4 (allocated src\icon_management.c:532, freed src\icon_management.c:41) [Current: 1577]
[17:46:55][DEBUG] FREE: 28 bytes at 0x000705c4 (allocated src\icon_management.c:515, freed src\icon_management.c:45) [Current: 1549]
[17:46:55][DEBUG] FREE: 17 bytes at 0x00070804 (allocated src\icon_management.c:532, freed src\icon_management.c:41) [Current: 1532]
[17:46:55][DEBUG] FREE: 36 bytes at 0x000707c4 (allocated src\icon_management.c:515, freed src\icon_management.c:45) [Current: 1496]
[17:46:55][DEBUG] FREE: 15 bytes at 0x00070794 (allocated src\icon_management.c:532, freed src\icon_management.c:41) [Current: 1481]
[17:46:55][DEBUG] FREE: 34 bytes at 0x000704bc (allocated src\icon_management.c:515, freed src\icon_management.c:45) [Current: 1447]
[17:46:55][DEBUG] FREE: 14 bytes at 0x0007048c (allocated src\icon_management.c:532, freed src\icon_management.c:41) [Current: 1433]
[17:46:55][DEBUG] FREE: 33 bytes at 0x0007044c (allocated src\icon_management.c:515, freed src\icon_management.c:45) [Current: 1400]
[17:46:55][DEBUG] FREE: 17 bytes at 0x0007041c (allocated src\icon_management.c:532, freed src\icon_management.c:41) [Current: 1383]
[17:46:55][DEBUG] FREE: 36 bytes at 0x000703dc (allocated src\icon_management.c:515, freed src\icon_management.c:45) [Current: 1347]
[17:46:55][DEBUG] FREE: 13 bytes at 0x00070524 (allocated src\icon_management.c:532, freed src\icon_management.c:41) [Current: 1334]
[17:46:55][DEBUG] FREE: 32 bytes at 0x0007038c (allocated src\icon_management.c:515, freed src\icon_management.c:45) [Current: 1302]
[17:46:55][DEBUG] FREE: 14 bytes at 0x0007035c (allocated src\icon_management.c:532, freed src\icon_management.c:41) [Current: 1288]
[17:46:55][DEBUG] FREE: 33 bytes at 0x0007031c (allocated src\icon_management.c:515, freed src\icon_management.c:45) [Current: 1255]
[17:46:55][DEBUG] FREE: 16 bytes at 0x0007028c (allocated src\icon_management.c:532, freed src\icon_management.c:41) [Current: 1239]
[17:46:55][DEBUG] FREE: 35 bytes at 0x0007024c (allocated src\icon_management.c:515, freed src\icon_management.c:45) [Current: 1204]
[17:46:55][DEBUG] FREE: 16 bytes at 0x000702ec (allocated src\icon_management.c:532, freed src\icon_management.c:41) [Current: 1188]
[17:46:55][DEBUG] FREE: 35 bytes at 0x000702ac (allocated src\icon_management.c:515, freed src\icon_management.c:45) [Current: 1153]
[17:46:55][DEBUG] FREE: 14 bytes at 0x0007021c (allocated src\icon_management.c:532, freed src\icon_management.c:41) [Current: 1139]
[17:46:55][DEBUG] FREE: 33 bytes at 0x000701dc (allocated src\icon_management.c:515, freed src\icon_management.c:45) [Current: 1106]
[17:46:55][DEBUG] FREE: 1088 bytes at 0x00070834 (allocated src\icon_management.c:81, freed src\icon_management.c:48) [Current: 18]
[17:46:55][DEBUG] FREE: 18 bytes at 0x000701ac (allocated src\icon_management.c:56, freed src\icon_management.c:50) [Current: 0]
[17:46:55][DEBUG] ALLOC: 18 bytes at 0x000701ac (src\icon_management.c:56) [Current: 18, Peak: 4157]
[17:46:55][DEBUG] ALLOC: 48 bytes at 0x000701dc (src\icon_types.c:221) [Current: 66, Peak: 4157]
[17:46:55][DEBUG] FREE: 48 bytes at 0x000701dc (allocated src\icon_types.c:221, freed src\icon_types.c:259) [Current: 18]
[17:46:55][DEBUG] ALLOC: 43 bytes at 0x000701dc (src\icon_types.c:276) [Current: 61, Peak: 4157]
[17:46:55][DEBUG] FREE: 43 bytes at 0x000701dc (allocated src\icon_types.c:276, freed src\icon_types.c:347) [Current: 18]
[17:46:55][DEBUG] ALLOC: 48 bytes at 0x000701dc (src\icon_management.c:515) [Current: 66, Peak: 4157]
[17:46:55][DEBUG] ALLOC: 17 bytes at 0x0007022c (src\icon_management.c:532) [Current: 83, Peak: 4157]
[17:46:55][DEBUG] ALLOC: 68 bytes at 0x0007025c (src\icon_management.c:81) [Current: 151, Peak: 4157]
[17:46:55][DEBUG] ALLOC: 47 bytes at 0x000702bc (src\icon_types.c:221) [Current: 198, Peak: 4157]
[17:46:55][DEBUG] FREE: 47 bytes at 0x000702bc (allocated src\icon_types.c:221, freed src\icon_types.c:259) [Current: 151]
[17:46:55][DEBUG] ALLOC: 42 bytes at 0x000702bc (src\icon_types.c:276) [Current: 193, Peak: 4157]
[17:46:55][DEBUG] FREE: 42 bytes at 0x000702bc (allocated src\icon_types.c:276, freed src\icon_types.c:347) [Current: 151]
[17:46:55][DEBUG] ALLOC: 47 bytes at 0x000702bc (src\icon_management.c:515) [Current: 198, Peak: 4157]
[17:46:55][DEBUG] ALLOC: 16 bytes at 0x0007030c (src\icon_management.c:532) [Current: 214, Peak: 4157]
[17:46:55][DEBUG] ALLOC: 136 bytes at 0x0007033c (src\icon_management.c:81) [Current: 350, Peak: 4157]
[17:46:55][DEBUG] FREE: 68 bytes at 0x0007025c (allocated src\icon_management.c:81, freed src\icon_management.c:93) [Current: 282]
[17:46:55][DEBUG] ALLOC: 47 bytes at 0x0007025c (src\icon_types.c:221) [Current: 329, Peak: 4157]
[17:46:55][DEBUG] FREE: 47 bytes at 0x0007025c (allocated src\icon_types.c:221, freed src\icon_types.c:259) [Current: 282]
[17:46:55][DEBUG] ALLOC: 42 bytes at 0x0007025c (src\icon_types.c:276) [Current: 324, Peak: 4157]
[17:46:55][DEBUG] FREE: 42 bytes at 0x0007025c (allocated src\icon_types.c:276, freed src\icon_types.c:347) [Current: 282]
[17:46:55][DEBUG] ALLOC: 47 bytes at 0x0007025c (src\icon_management.c:515) [Current: 329, Peak: 4157]
[17:46:55][DEBUG] ALLOC: 16 bytes at 0x000703e4 (src\icon_management.c:532) [Current: 345, Peak: 4157]
[17:46:55][DEBUG] ALLOC: 272 bytes at 0x00070414 (src\icon_management.c:81) [Current: 617, Peak: 4157]
[17:46:55][DEBUG] FREE: 136 bytes at 0x0007033c (allocated src\icon_management.c:81, freed src\icon_management.c:93) [Current: 481]
[17:46:55][DEBUG] ALLOC: 49 bytes at 0x0007033c (src\icon_types.c:221) [Current: 530, Peak: 4157]
[17:46:55][DEBUG] FREE: 49 bytes at 0x0007033c (allocated src\icon_types.c:221, freed src\icon_types.c:259) [Current: 481]
[17:46:55][DEBUG] ALLOC: 44 bytes at 0x0007033c (src\icon_types.c:276) [Current: 525, Peak: 4157]
[17:46:55][DEBUG] FREE: 44 bytes at 0x0007033c (allocated src\icon_types.c:276, freed src\icon_types.c:347) [Current: 481]
[17:46:55][DEBUG] ALLOC: 49 bytes at 0x0007033c (src\icon_management.c:515) [Current: 530, Peak: 4157]
[17:46:55][DEBUG] ALLOC: 18 bytes at 0x0007038c (src\icon_management.c:532) [Current: 548, Peak: 4157]
[17:46:55][DEBUG] ALLOC: 41 bytes at 0x00070544 (src\icon_types.c:221) [Current: 589, Peak: 4157]
[17:46:55][DEBUG] FREE: 41 bytes at 0x00070544 (allocated src\icon_types.c:221, freed src\icon_types.c:259) [Current: 548]
[17:46:55][DEBUG] ALLOC: 36 bytes at 0x000703bc (src\icon_types.c:276) [Current: 584, Peak: 4157]
[17:46:55][DEBUG] FREE: 36 bytes at 0x000703bc (allocated src\icon_types.c:276, freed src\icon_types.c:347) [Current: 548]
[17:46:55][DEBUG] ALLOC: 41 bytes at 0x00070544 (src\icon_management.c:515) [Current: 589, Peak: 4157]
[17:46:55][DEBUG] ALLOC: 10 bytes at 0x000702ac (src\icon_management.c:532) [Current: 599, Peak: 4157]
[17:46:55][DEBUG] ALLOC: 544 bytes at 0x0007058c (src\icon_management.c:81) [Current: 1143, Peak: 4157]
[17:46:55][DEBUG] FREE: 272 bytes at 0x00070414 (allocated src\icon_management.c:81, freed src\icon_management.c:93) [Current: 871]
[17:46:55][DEBUG] ALLOC: 45 bytes at 0x00070414 (src\icon_types.c:221) [Current: 916, Peak: 4157]
[17:46:55][DEBUG] FREE: 45 bytes at 0x00070414 (allocated src\icon_types.c:221, freed src\icon_types.c:259) [Current: 871]
[17:46:55][DEBUG] ALLOC: 40 bytes at 0x00070414 (src\icon_types.c:276) [Current: 911, Peak: 4157]
[17:46:55][DEBUG] FREE: 40 bytes at 0x00070414 (allocated src\icon_types.c:276, freed src\icon_types.c:347) [Current: 871]
[17:46:55][DEBUG] ALLOC: 45 bytes at 0x00070414 (src\icon_management.c:515) [Current: 916, Peak: 4157]
[17:46:55][DEBUG] ALLOC: 14 bytes at 0x00070464 (src\icon_management.c:532) [Current: 930, Peak: 4157]
[17:46:55][DEBUG] ALLOC: 45 bytes at 0x00070494 (src\icon_types.c:221) [Current: 975, Peak: 4157]
[17:46:55][DEBUG] FREE: 45 bytes at 0x00070494 (allocated src\icon_types.c:221, freed src\icon_types.c:259) [Current: 930]
[17:46:55][DEBUG] ALLOC: 40 bytes at 0x00070494 (src\icon_types.c:276) [Current: 970, Peak: 4157]
[17:46:55][DEBUG] FREE: 40 bytes at 0x00070494 (allocated src\icon_types.c:276, freed src\icon_types.c:347) [Current: 930]
[17:46:55][DEBUG] ALLOC: 45 bytes at 0x00070494 (src\icon_management.c:515) [Current: 975, Peak: 4157]
[17:46:55][DEBUG] ALLOC: 14 bytes at 0x000704e4 (src\icon_management.c:532) [Current: 989, Peak: 4157]
[17:46:55][DEBUG] ALLOC: 44 bytes at 0x00070514 (src\icon_types.c:221) [Current: 1033, Peak: 4157]
[17:46:55][DEBUG] FREE: 44 bytes at 0x00070514 (allocated src\icon_types.c:221, freed src\icon_types.c:259) [Current: 989]
[17:46:55][DEBUG] ALLOC: 39 bytes at 0x00070514 (src\icon_types.c:276) [Current: 1028, Peak: 4157]
[17:46:55][DEBUG] FREE: 39 bytes at 0x00070514 (allocated src\icon_types.c:276, freed src\icon_types.c:347) [Current: 989]
[17:46:55][DEBUG] ALLOC: 44 bytes at 0x00070514 (src\icon_management.c:515) [Current: 1033, Peak: 4157]
[17:46:55][DEBUG] ALLOC: 13 bytes at 0x000707e4 (src\icon_management.c:532) [Current: 1046, Peak: 4157]
[17:46:55][DEBUG] ALLOC: 46 bytes at 0x00070814 (src\icon_types.c:221) [Current: 1092, Peak: 4157]
[17:46:55][DEBUG] FREE: 46 bytes at 0x00070814 (allocated src\icon_types.c:221, freed src\icon_types.c:259) [Current: 1046]
[17:46:55][DEBUG] ALLOC: 41 bytes at 0x00070814 (src\icon_types.c:276) [Current: 1087, Peak: 4157]
[17:46:55][DEBUG] FREE: 41 bytes at 0x00070814 (allocated src\icon_types.c:276, freed src\icon_types.c:347) [Current: 1046]
[17:46:55][DEBUG] ALLOC: 46 bytes at 0x00070814 (src\icon_management.c:515) [Current: 1092, Peak: 4157]
[17:46:55][DEBUG] ALLOC: 15 bytes at 0x00070864 (src\icon_management.c:532) [Current: 1107, Peak: 4157]
[17:46:55][DEBUG] ALLOC: 1088 bytes at 0x00070894 (src\icon_management.c:81) [Current: 2195, Peak: 4157]
[17:46:55][DEBUG] FREE: 544 bytes at 0x0007058c (allocated src\icon_management.c:81, freed src\icon_management.c:93) [Current: 1651]
[17:46:55][DEBUG] FREE: 15 bytes at 0x00070864 (allocated src\icon_management.c:532, freed src\icon_management.c:41) [Current: 1636]
[17:46:55][DEBUG] FREE: 46 bytes at 0x00070814 (allocated src\icon_management.c:515, freed src\icon_management.c:45) [Current: 1590]
[17:46:55][DEBUG] FREE: 13 bytes at 0x000707e4 (allocated src\icon_management.c:532, freed src\icon_management.c:41) [Current: 1577]
[17:46:55][DEBUG] FREE: 44 bytes at 0x00070514 (allocated src\icon_management.c:515, freed src\icon_management.c:45) [Current: 1533]
[17:46:55][DEBUG] FREE: 14 bytes at 0x000704e4 (allocated src\icon_management.c:532, freed src\icon_management.c:41) [Current: 1519]
[17:46:55][DEBUG] FREE: 45 bytes at 0x00070494 (allocated src\icon_management.c:515, freed src\icon_management.c:45) [Current: 1474]
[17:46:55][DEBUG] FREE: 14 bytes at 0x00070464 (allocated src\icon_management.c:532, freed src\icon_management.c:41) [Current: 1460]
[17:46:55][DEBUG] FREE: 45 bytes at 0x00070414 (allocated src\icon_management.c:515, freed src\icon_management.c:45) [Current: 1415]
[17:46:55][DEBUG] FREE: 10 bytes at 0x000702ac (allocated src\icon_management.c:532, freed src\icon_management.c:41) [Current: 1405]
[17:46:55][DEBUG] FREE: 41 bytes at 0x00070544 (allocated src\icon_management.c:515, freed src\icon_management.c:45) [Current: 1364]
[17:46:55][DEBUG] FREE: 18 bytes at 0x0007038c (allocated src\icon_management.c:532, freed src\icon_management.c:41) [Current: 1346]
[17:46:55][DEBUG] FREE: 49 bytes at 0x0007033c (allocated src\icon_management.c:515, freed src\icon_management.c:45) [Current: 1297]
[17:46:55][DEBUG] FREE: 16 bytes at 0x000703e4 (allocated src\icon_management.c:532, freed src\icon_management.c:41) [Current: 1281]
[17:46:55][DEBUG] FREE: 47 bytes at 0x0007025c (allocated src\icon_management.c:515, freed src\icon_management.c:45) [Current: 1234]
[17:46:55][DEBUG] FREE: 16 bytes at 0x0007030c (allocated src\icon_management.c:532, freed src\icon_management.c:41) [Current: 1218]
[17:46:55][DEBUG] FREE: 47 bytes at 0x000702bc (allocated src\icon_management.c:515, freed src\icon_management.c:45) [Current: 1171]
[17:46:55][DEBUG] FREE: 17 bytes at 0x0007022c (allocated src\icon_management.c:532, freed src\icon_management.c:41) [Current: 1154]
[17:46:55][DEBUG] FREE: 48 bytes at 0x000701dc (allocated src\icon_management.c:515, freed src\icon_management.c:45) [Current: 1106]
[17:46:55][DEBUG] FREE: 1088 bytes at 0x00070894 (allocated src\icon_management.c:81, freed src\icon_management.c:48) [Current: 18]
[17:46:55][DEBUG] FREE: 18 bytes at 0x000701ac (allocated src\icon_management.c:56, freed src\icon_management.c:50) [Current: 0]
[17:46:55][DEBUG] ALLOC: 18 bytes at 0x000701ac (src\icon_management.c:56) [Current: 18, Peak: 4157]
[17:46:56][DEBUG] ALLOC: 31 bytes at 0x000701dc (src\icon_types.c:221) [Current: 49, Peak: 4157]
[17:46:56][DEBUG] FREE: 31 bytes at 0x000701dc (allocated src\icon_types.c:221, freed src\icon_types.c:259) [Current: 18]
[17:46:56][DEBUG] ALLOC: 26 bytes at 0x000701dc (src\icon_types.c:276) [Current: 44, Peak: 4157]
[17:46:56][DEBUG] FREE: 26 bytes at 0x000701dc (allocated src\icon_types.c:276, freed src\icon_types.c:347) [Current: 18]
[17:46:56][DEBUG] ALLOC: 31 bytes at 0x000701dc (src\icon_management.c:515) [Current: 49, Peak: 4157]
[17:46:56][DEBUG] ALLOC: 11 bytes at 0x0007021c (src\icon_management.c:532) [Current: 60, Peak: 4157]
[17:46:56][DEBUG] ALLOC: 68 bytes at 0x00070244 (src\icon_management.c:81) [Current: 128, Peak: 4157]
[17:46:56][DEBUG] ALLOC: 34 bytes at 0x000702a4 (src\icon_types.c:221) [Current: 162, Peak: 4157]
[17:46:56][DEBUG] FREE: 34 bytes at 0x000702a4 (allocated src\icon_types.c:221, freed src\icon_types.c:259) [Current: 128]
[17:46:56][DEBUG] ALLOC: 29 bytes at 0x000702a4 (src\icon_types.c:276) [Current: 157, Peak: 4157]
[17:46:56][DEBUG] FREE: 29 bytes at 0x000702a4 (allocated src\icon_types.c:276, freed src\icon_types.c:347) [Current: 128]
[17:46:56][DEBUG] ALLOC: 34 bytes at 0x000702a4 (src\icon_management.c:515) [Current: 162, Peak: 4157]
[17:46:56][DEBUG] ALLOC: 14 bytes at 0x000702e4 (src\icon_management.c:532) [Current: 176, Peak: 4157]
[17:46:56][DEBUG] ALLOC: 136 bytes at 0x00070314 (src\icon_management.c:81) [Current: 312, Peak: 4157]
[17:46:56][DEBUG] FREE: 68 bytes at 0x00070244 (allocated src\icon_management.c:81, freed src\icon_management.c:93) [Current: 244]
[17:46:56][DEBUG] ALLOC: 35 bytes at 0x00070244 (src\icon_types.c:221) [Current: 279, Peak: 4157]
[17:46:56][DEBUG] FREE: 35 bytes at 0x00070244 (allocated src\icon_types.c:221, freed src\icon_types.c:259) [Current: 244]
[17:46:56][DEBUG] ALLOC: 30 bytes at 0x00070244 (src\icon_types.c:276) [Current: 274, Peak: 4157]
[17:46:56][DEBUG] FREE: 30 bytes at 0x00070244 (allocated src\icon_types.c:276, freed src\icon_types.c:347) [Current: 244]
[17:46:56][DEBUG] ALLOC: 35 bytes at 0x00070244 (src\icon_management.c:515) [Current: 279, Peak: 4157]
[17:46:56][DEBUG] ALLOC: 15 bytes at 0x00070284 (src\icon_management.c:532) [Current: 294, Peak: 4157]
[17:46:56][DEBUG] ALLOC: 272 bytes at 0x000703d4 (src\icon_management.c:81) [Current: 566, Peak: 4157]
[17:46:56][DEBUG] FREE: 136 bytes at 0x00070314 (allocated src\icon_management.c:81, freed src\icon_management.c:93) [Current: 430]
[17:46:56][DEBUG] ALLOC: 33 bytes at 0x00070314 (src\icon_types.c:221) [Current: 463, Peak: 4157]
[17:46:56][DEBUG] FREE: 33 bytes at 0x00070314 (allocated src\icon_types.c:221, freed src\icon_types.c:259) [Current: 430]
[17:46:56][DEBUG] ALLOC: 28 bytes at 0x00070314 (src\icon_types.c:276) [Current: 458, Peak: 4157]
[17:46:56][DEBUG] FREE: 28 bytes at 0x00070314 (allocated src\icon_types.c:276, freed src\icon_types.c:347) [Current: 430]
[17:46:56][DEBUG] ALLOC: 33 bytes at 0x00070314 (src\icon_management.c:515) [Current: 463, Peak: 4157]
[17:46:56][DEBUG] ALLOC: 13 bytes at 0x00070354 (src\icon_management.c:532) [Current: 476, Peak: 4157]
[17:46:56][DEBUG] ALLOC: 37 bytes at 0x00070384 (src\icon_types.c:221) [Current: 513, Peak: 4157]
[17:46:56][DEBUG] FREE: 37 bytes at 0x00070384 (allocated src\icon_types.c:221, freed src\icon_types.c:259) [Current: 476]
[17:46:56][DEBUG] ALLOC: 32 bytes at 0x00070384 (src\icon_types.c:276) [Current: 508, Peak: 4157]
[17:46:56][DEBUG] FREE: 32 bytes at 0x00070384 (allocated src\icon_types.c:276, freed src\icon_types.c:347) [Current: 476]
[17:46:56][DEBUG] ALLOC: 37 bytes at 0x00070384 (src\icon_management.c:515) [Current: 513, Peak: 4157]
[17:46:56][DEBUG] ALLOC: 17 bytes at 0x0007051c (src\icon_management.c:532) [Current: 530, Peak: 4157]
[17:46:56][DEBUG] ALLOC: 544 bytes at 0x0007054c (src\icon_management.c:81) [Current: 1074, Peak: 4157]
[17:46:56][DEBUG] FREE: 272 bytes at 0x000703d4 (allocated src\icon_management.c:81, freed src\icon_management.c:93) [Current: 802]
[17:46:56][DEBUG] ALLOC: 30 bytes at 0x000703d4 (src\icon_types.c:221) [Current: 832, Peak: 4157]
[17:46:56][DEBUG] FREE: 30 bytes at 0x000703d4 (allocated src\icon_types.c:221, freed src\icon_types.c:259) [Current: 802]
[17:46:56][DEBUG] ALLOC: 25 bytes at 0x000703d4 (src\icon_types.c:276) [Current: 827, Peak: 4157]
[17:46:56][DEBUG] FREE: 25 bytes at 0x000703d4 (allocated src\icon_types.c:276, freed src\icon_types.c:347) [Current: 802]
[17:46:56][DEBUG] ALLOC: 30 bytes at 0x000703d4 (src\icon_management.c:515) [Current: 832, Peak: 4157]
[17:46:56][DEBUG] ALLOC: 10 bytes at 0x00070414 (src\icon_management.c:532) [Current: 842, Peak: 4157]
[17:46:56][DEBUG] ALLOC: 32 bytes at 0x0007043c (src\icon_types.c:221) [Current: 874, Peak: 4157]
[17:46:56][DEBUG] FREE: 32 bytes at 0x0007043c (allocated src\icon_types.c:221, freed src\icon_types.c:259) [Current: 842]
[17:46:56][DEBUG] ALLOC: 27 bytes at 0x0007043c (src\icon_types.c:276) [Current: 869, Peak: 4157]
[17:46:56][DEBUG] FREE: 27 bytes at 0x0007043c (allocated src\icon_types.c:276, freed src\icon_types.c:347) [Current: 842]
[17:46:56][DEBUG] ALLOC: 32 bytes at 0x0007043c (src\icon_management.c:515) [Current: 874, Peak: 4157]
[17:46:56][DEBUG] ALLOC: 12 bytes at 0x0007047c (src\icon_management.c:532) [Current: 886, Peak: 4157]
[17:46:56][DEBUG] ALLOC: 34 bytes at 0x000704a4 (src\icon_types.c:221) [Current: 920, Peak: 4157]
